TransactionID,CustomerID,Purchase Date,Amount
12945,772,2026-09-02,44.61
12946,772,2026-06-21,30.68
12947,772,2025-10-19,77.86
12948,772,2026-04-01,41.11
12949,772,2026-06-15,62.98
12950,772,2026-07-10,36.22
12951,772,2026-03-03,33.2
12952,772,2026-01-16,59.08
12953,772,2026-02-13,50.99
12954,772,2026-01-23,52.02
12955,772,2026-08-25,43.14
12956,772,2026-08-17,64.19
12957,772,2026-06-05,60.15
12958,772,2025-10-30,16.9
12959,772,2026-03-14,40.08
12960,772,2026-05-11,71.04
12961,772,2026-01-18,28.44
12962,772,2026-04-09,21.01
12963,772,2026-07-15,42.28
12964,772,2026-03-11,56.88
12965,772,2026-01-07,36.58
12966,772,2025-10-26,80.52
12967,772,2026-04-30,103.16
12968,772,2026-07-06,18.92
12969,772,2025-11-10,37.86
12970,773,2026-08-21,47.87
12971,773,2026-04-22,26.28
12972,773,2026-07-30,16.9
12973,773,2026-06-02,43.66
12974,773,2025-11-22,103.63
12975,774,2026-07-11,127.83
12976,774,2026-05-16,85.85
12977,774,2025-10-18,95.22
12978,774,2026-03-12,113.84
12979,774,2026-05-19,87.86
12980,774,2025-09-27,67.24
12981,774,2025-11-24,62.45
12982,774,2026-03-04,113.17
12983,774,2025-09-28,38.25
12984,774,2026-06-08,191.52
12985,774,2026-02-09,95.5
12986,774,2026-05-20,77.32
12987,774,2026-05-19,101.45
12988,775,2026-09-22,154.85
12989,775,2026-05-20,73.67
12990,775,2026-02-15,176.42
12991,775,2026-08-07,154.47
12992,775,2026-08-18,125.55
12993,775,2025-12-13,403.83
12994,775,2026-01-02,326.8
12995,775,2026-01-01,92.17
12996,775,2026-05-25,225.04
12997,775,2026-01-22,145.38
12998,775,2026-06-16,247.69
12999,775,2026-02-04,146.54
13000,775,2026-05-27,164.77
13001,775,2026-08-08,323.91
13002,775,2025-11-25,303.63
13003,775,2025-12-02,414.21
13004,775,2025-12-13,190.46
13005,775,2026-02-05,109.08
13006,775,2026-02-03,317.89
13007,775,2025-12-17,318.71
13008,775,2026-03-03,278.61
13009,775,2025-11-09,150.27
13010,775,2025-12-19,129.7
13011,775,2026-03-10,267.28
13012,775,2026-02-22,140.94
13013,775,2025-10-11,182.82
13014,775,2026-03-24,776.69
13015,775,2026-08-14,547.38
13016,775,2025-11-21,300.01
13017,775,2026-09-21,155.88
13018,775,2026-06-25,151.72
13019,775,2026-05-26,289.81
13020,775,2026-09-13,411.89
13021,775,2026-07-06,166.81
13022,775,2026-07-21,170.98
13023,775,2026-03-06,218.45
13024,775,2025-11-08,112.4
13025,775,2026-06-13,113.96
13026,775,2026-05-04,123.71
13027,775,2026-01-16,268.5
13028,775,2026-01-21,237.34
13029,775,2025-10-15,350.28
13030,775,2026-03-17,96.1
13031,775,2025-12-18,106.11
13032,776,2026-09-09,48.88
13033,776,2026-03-20,104.46
13034,776,2026-04-19,82.62
13035,776,2026-05-26,86.09
13036,776,2025-11-25,63.09
13037,776,2026-05-31,126.46
13038,776,2025-11-02,123.57
13039,776,2026-09-06,280.09
13040,776,2026-03-12,49.67
13041,776,2025-10-13,40.99
13042,776,2026-06-02,226.88
13043,776,2026-01-24,87.92
13044,776,2025-12-28,73.28
13045,776,2026-05-13,97.96
13046,776,2026-01-30,48.04
13047,776,2026-01-25,106.59
13048,776,2026-03-29,86.81
13049,776,2026-05-01,145.91
13050,777,2026-07-19,20.62
13051,777,2026-02-28,17.07
13052,777,2026-04-28,18.36
13053,777,2025-10-15,29.68
13054,777,2026-06-12,42.3
13055,777,2026-05-30,22.13
13056,778,2026-09-04,420.12
13057,778,2026-06-25,257.74
13058,778,2026-02-05,227.91
13059,778,2026-04-29,231.02
13060,778,2026-06-01,202.25
13061,778,2026-07-17,165.87
13062,778,2026-04-25,144.31
13063,778,2026-08-12,330.88
13064,778,2026-06-11,233.69
13065,778,2026-03-29,288.67
13066,778,2026-01-30,268.57
13067,778,2026-03-30,395.85
13068,778,2026-07-31,257.67
13069,778,2025-12-31,304.21
13070,778,2026-04-12,226.42
13071,778,2026-02-01,137.11
13072,778,2025-10-03,189.73
13073,778,2026-08-19,273.85
13074,778,2025-09-29,284.88
13075,778,2025-10-12,403.46
13076,778,2026-03-10,170.74
13077,778,2026-08-26,232.48
13078,778,2026-06-11,198.14
13079,778,2026-06-19,436.18
13080,778,2026-02-16,248.77
13081,778,2026-01-10,250.92
13082,778,2026-03-20,206.66
13083,778,2026-05-05,189.77
13084,778,2026-08-21,109.42
13085,779,2026-08-22,62.32
13086,779,2026-01-31,145.33
13087,779,2026-02-22,171.97
13088,779,2025-11-13,48.73
13089,779,2026-05-31,107.79
13090,779,2026-06-30,85.73
13091,779,2026-04-05,102.27
13092,779,2026-02-01,110.31
13093,779,2026-05-20,32.92
13094,779,2025-09-26,126.67
13095,779,2026-03-05,148.47
13096,779,2025-11-27,156.17
13097,779,2026-02-23,58.83
13098,779,2026-04-14,88.75
13099,779,2025-11-15,70.62
13100,779,2026-07-01,38.01
13101,779,2026-05-31,68.07
13102,779,2025-12-12,55.26
13103,779,2025-10-27,104.62
13104,780,2026-09-04,101.78
13105,780,2026-05-12,85.07
13106,780,2026-05-01,42.17
13107,780,2025-11-06,136.18
13108,780,2026-02-28,63.88
13109,780,2026-06-20,96.44
13110,780,2026-06-30,83.85
13111,780,2026-08-26,44.13
13112,780,2025-11-17,81.13
13113,780,2026-06-21,52.21
13114,780,2026-07-31,67.11
13115,780,2026-05-28,109.35
13116,780,2026-03-21,123.46
13117,780,2025-10-09,89.26
13118,780,2025-11-13,60.46
13119,781,2026-06-21,92.26
13120,781,2026-06-16,228.11
13121,781,2025-11-24,100.24
13122,781,2025-10-28,111.58
13123,781,2025-10-23,118.02
13124,781,2025-11-08,90.82
13125,781,2026-05-18,75.94
13126,781,2026-05-08,129.13
13127,781,2025-11-06,129.61
13128,781,2026-06-17,268.04
13129,781,2025-11-30,146.65
13130,782,2026-09-07,53.69
13131,782,2026-05-27,100.85
13132,782,2026-02-18,160.96
13133,782,2026-05-24,61.57
13134,782,2026-05-22,41.79
13135,782,2026-01-15,91.54
13136,782,2026-01-06,127.35
13137,782,2026-03-19,23.71
13138,782,2026-06-01,139.72
13139,782,2026-07-08,48.65
13140,782,2026-06-08,124.71
13141,782,2026-05-16,36.65
13142,782,2025-10-14,46.35
13143,782,2026-05-19,118.89
13144,783,2026-07-06,52.37
13145,783,2025-10-21,59.1
13146,783,2026-04-25,44.85
13147,783,2026-01-15,40.91
13148,783,2025-11-10,17.78
13149,783,2026-02-10,46.72
13150,783,2026-03-04,58.83
13151,783,2026-01-21,43.84
13152,783,2026-07-03,31.65
13153,783,2025-12-30,21.14
13154,783,2025-11-20,55.18
13155,783,2026-03-09,45.68
13156,783,2026-01-04,84.11
13157,783,2026-04-13,23.44
13158,783,2025-10-14,36.42
13159,783,2026-05-15,24.83
13160,783,2026-05-28,71.38
13161,783,2025-10-13,78.59
13162,783,2026-02-12,106.89
13163,784,2026-05-21,50.2
13164,784,2026-02-15,47.99
13165,784,2026-05-02,79.51
13166,784,2025-11-14,29.68
13167,784,2026-02-27,34.16
13168,784,2026-04-19,33.53
13169,784,2025-12-05,32.82
13170,785,2026-08-10,53.92
13171,785,2026-05-05,137.8
13172,785,2026-06-20,174.26
13173,785,2026-05-01,109.43
13174,785,2026-03-02,129.28
13175,785,2025-09-27,102.71
13176,785,2026-06-12,116.25
13177,785,2025-11-19,34.71
13178,785,2026-03-03,103.69
13179,785,2026-02-15,74.32
13180,785,2026-05-07,88.39
13181,785,2025-10-13,99.62
13182,785,2026-07-21,65.22
13183,786,2026-09-21,91.4
13184,786,2026-07-07,29.01
13185,786,2026-04-22,71.7
13186,786,2026-05-31,37.43
13187,786,2025-11-02,44.63
13188,786,2025-10-08,32.11
13189,786,2026-07-05,33.05
13190,786,2026-04-20,36.98
13191,786,2026-04-18,19.13
13192,786,2026-07-03,52.6
13193,786,2026-09-18,47.39
13194,786,2025-09-28,22.94
13195,786,2026-01-29,60.56
13196,786,2026-04-26,86.69
13197,786,2026-07-17,33.37
13198,786,2026-04-02,31.61
13199,786,2026-06-15,74.27
13200,786,2026-07-03,53.95
13201,786,2025-10-11,42.33
13202,786,2026-01-28,64.92
13203,786,2026-06-02,50.91
13204,786,2026-07-09,85.58
13205,786,2025-12-18,44.66
13206,786,2026-02-13,54.52
13207,786,2025-11-17,73.76
13208,786,2025-12-22,14.96
13209,786,2026-04-29,74.97
13210,787,2026-06-20,77.47
13211,787,2025-12-28,91.39
13212,787,2026-06-20,137.65
13213,787,2026-05-12,54.81
13214,787,2026-04-29,85.94
13215,787,2025-10-28,135.35
13216,787,2026-01-25,81.77
13217,787,2026-04-19,72.42
13218,787,2025-11-16,148.66
13219,787,2026-01-09,169.07
13220,787,2026-03-28,181.61
13221,787,2026-04-13,66.42
13222,787,2026-04-22,69.35
13223,788,2026-03-27,210.54
13224,788,2025-11-17,385.11
13225,788,2026-03-19,99.96
13226,788,2026-01-08,183.77
13227,788,2025-12-24,49.55
13228,788,2025-10-25,48.58
13229,788,2025-10-07,73.36
13230,788,2025-11-10,152.03
13231,788,2025-10-02,105.08
13232,788,2026-03-05,96.55
13233,789,2026-09-06,137.03
13234,789,2026-08-20,46.89
13235,789,2025-09-27,92.74
13236,789,2026-08-07,50.02
13237,789,2026-07-20,93.62
13238,789,2026-07-21,80.1
13239,789,2026-06-27,89.0
13240,789,2026-07-05,131.84
13241,789,2026-02-02,130.08
13242,789,2026-07-30,146.76
13243,789,2026-01-07,75.3
13244,789,2026-04-19,123.5
13245,789,2026-04-23,113.05
13246,789,2026-03-14,76.15
13247,789,2026-08-26,94.87
13248,789,2026-03-17,84.8
13249,789,2026-03-10,168.6
13250,789,2025-12-21,129.59
13251,790,2025-12-01,24.73
13252,790,2025-11-22,64.44
13253,790,2025-11-09,24.63
13254,790,2025-11-14,30.84
13255,790,2025-10-26,71.06
13256,791,2026-08-31,116.89
13257,791,2026-04-10,157.12
13258,791,2026-08-07,36.9
13259,792,2026-09-07,37.47
13260,792,2026-02-02,40.52
13261,792,2025-11-15,76.59
13262,792,2026-04-15,22.56
13263,792,2026-09-06,33.62
13264,792,2025-11-22,72.4
13265,792,2026-02-07,65.08
13266,792,2026-03-09,82.37
13267,792,2026-04-25,43.82
13268,792,2026-01-09,24.86
13269,792,2026-05-30,27.33
13270,792,2026-05-06,39.34
13271,792,2025-12-15,63.37
13272,792,2026-05-01,40.13
13273,792,2025-10-14,38.76
13274,792,2026-04-09,53.8
13275,792,2026-02-24,45.56
13276,792,2026-01-30,36.91
13277,792,2026-01-08,28.67
13278,792,2026-03-16,68.91
13279,792,2026-05-05,72.11
13280,792,2025-12-02,27.96
13281,793,2026-07-27,53.41
13282,793,2025-10-05,97.51
13283,793,2025-10-06,190.85
13284,793,2026-05-12,85.04
13285,793,2026-03-02,126.23
13286,793,2025-12-24,49.29
13287,794,2026-09-19,330.29
13288,794,2026-06-26,271.62
13289,794,2026-01-12,158.78
13290,794,2026-08-14,335.47
13291,794,2026-03-13,283.33
13292,794,2026-04-17,152.85
13293,794,2026-05-18,166.63
13294,794,2026-04-12,329.42
13295,794,2026-01-19,298.12
13296,794,2025-09-26,106.8
13297,794,2026-07-02,133.57
13298,794,2026-09-02,287.16
13299,794,2026-05-17,123.8
13300,794,2026-05-30,301.67
13301,794,2026-08-26,501.81
13302,794,2026-03-25,248.41
13303,794,2026-03-17,138.62
13304,794,2025-11-19,227.36
13305,794,2026-01-12,334.52
13306,794,2026-04-07,219.56
13307,794,2026-01-26,261.08
13308,794,2026-06-07,146.55
13309,794,2026-07-25,151.63
13310,794,2026-03-11,315.71
13311,794,2026-03-25,152.43
13312,794,2026-06-05,65.58
13313,794,2025-11-01,182.96
13314,794,2026-03-07,241.89
13315,794,2026-02-28,338.13
13316,794,2026-01-15,440.41
13317,794,2026-06-07,218.16
13318,794,2026-03-13,282.45
13319,795,2026-09-17,182.37
13320,795,2026-06-25,358.05
13321,795,2026-04-24,100.64
13322,795,2026-09-02,159.37
13323,795,2026-08-05,268.48
13324,795,2026-05-29,494.41
13325,795,2026-08-15,211.35
13326,795,2026-06-11,131.87
13327,795,2026-01-29,489.38
13328,795,2026-05-04,198.41
13329,795,2026-07-27,283.23
13330,795,2026-02-07,180.66
13331,795,2025-11-16,223.88
13332,795,2026-02-19,163.07
13333,795,2026-05-29,580.01
13334,795,2025-12-04,358.94
13335,795,2026-05-18,465.34
13336,795,2026-09-12,147.27
13337,795,2026-01-25,92.37
13338,795,2026-01-04,184.06
13339,795,2026-07-01,651.66
13340,795,2026-05-06,181.68
13341,795,2026-09-15,337.11
13342,795,2026-04-03,132.41
13343,795,2026-04-11,144.61
13344,795,2026-06-17,202.59
13345,795,2026-03-13,542.65
13346,795,2026-01-18,344.54
13347,795,2026-04-11,83.36
13348,795,2025-12-07,283.48
13349,796,2026-06-16,51.67
13350,796,2026-02-16,238.95
13351,796,2026-03-31,75.4
13352,796,2025-10-06,118.07
13353,797,2026-09-11,145.74
13354,797,2026-06-18,200.37
13355,797,2026-06-06,137.03
13356,797,2025-12-25,179.34
13357,797,2025-12-18,179.97
13358,797,2026-06-12,252.81
13359,797,2025-10-07,313.49
13360,797,2026-01-15,362.99
13361,797,2025-09-30,156.6
13362,797,2026-03-27,246.92
13363,797,2026-02-13,128.12
13364,797,2026-01-26,199.8
13365,797,2026-07-17,214.08
13366,797,2026-06-05,138.65
13367,797,2025-10-08,270.08
13368,797,2026-01-18,195.79
13369,797,2026-03-05,225.11
13370,797,2026-09-11,364.36
13371,797,2026-08-29,173.24
13372,797,2026-02-28,307.88
13373,797,2026-08-14,401.98
13374,797,2026-07-24,391.05
13375,797,2026-02-21,192.95
13376,797,2025-10-09,135.56
13377,797,2025-11-22,152.57
13378,797,2026-04-01,102.83
13379,797,2025-10-16,285.95
13380,797,2026-02-11,294.05
13381,797,2025-10-15,221.39
13382,797,2026-06-20,113.05
13383,797,2026-02-20,178.17
13384,798,2026-09-08,219.51
13385,798,2026-08-07,222.07
13386,798,2026-04-16,252.92
13387,798,2026-03-12,284.69
13388,798,2025-12-25,285.43
13389,798,2026-07-18,422.24
13390,798,2026-03-02,117.75
13391,798,2026-01-21,243.01
13392,798,2026-01-30,200.54
13393,798,2025-11-23,183.41
13394,798,2025-12-20,295.33
13395,798,2026-03-31,376.36
13396,798,2026-06-05,160.91
13397,798,2025-11-06,448.64
13398,798,2025-11-06,110.26
13399,798,2026-07-25,273.89
13400,798,2026-04-04,140.65
13401,798,2025-12-21,157.32
13402,798,2026-01-21,215.75
13403,798,2025-11-08,175.5
13404,798,2026-06-25,57.9
13405,798,2025-10-16,276.52
13406,798,2026-06-19,298.27
13407,798,2026-08-06,195.32
13408,798,2025-12-27,188.53
13409,798,2025-10-21,177.56
13410,798,2026-05-10,97.22
13411,798,2026-07-15,92.7
13412,798,2025-11-08,301.49
13413,798,2026-08-06,339.08
13414,798,2026-01-20,274.7
13415,798,2026-07-26,249.08
13416,798,2026-01-20,298.67
13417,798,2026-07-31,289.85
13418,798,2026-04-29,147.49
13419,798,2026-03-31,232.11
13420,798,2025-10-29,183.8
13421,798,2026-01-04,184.9
13422,798,2025-10-15,350.79
13423,799,2025-12-25,20.0
13424,799,2025-12-02,43.41
13425,799,2025-11-22,46.27
13426,800,2026-03-29,27.86
13427,800,2026-02-10,21.02
13428,800,2026-02-27,32.94
13429,800,2026-03-09,39.92
13430,801,2026-08-04,37.88
13431,801,2026-07-09,19.71
13432,801,2026-07-12,24.32
13433,801,2026-03-29,36.44
13434,802,2026-06-12,78.51
13435,802,2026-05-19,53.03
13436,802,2026-05-24,272.68
13437,802,2026-03-19,52.36
13438,802,2026-05-17,73.06
13439,802,2026-01-15,79.8
13440,802,2025-09-27,85.53
13441,803,2026-07-21,139.67
13442,803,2026-04-02,74.5
13443,803,2025-11-13,119.68
13444,803,2026-03-03,103.75
13445,803,2026-01-01,70.05
13446,803,2025-11-09,51.94
13447,803,2026-04-07,90.99
13448,803,2025-11-28,117.21
13449,803,2026-01-07,90.66
13450,803,2026-02-23,82.91
13451,803,2025-11-16,91.11
13452,803,2026-03-12,79.1
13453,803,2025-12-09,180.73
13454,803,2026-06-29,101.64
13455,803,2025-11-06,72.31
13456,803,2025-10-06,39.89
13457,803,2025-09-30,82.36
13458,803,2025-11-11,69.42
13459,804,2026-07-03,32.97
13460,804,2025-12-22,31.13
13461,804,2025-11-21,69.59
13462,804,2026-05-28,33.18
13463,804,2025-12-24,33.53
13464,804,2025-10-21,21.8
13465,805,2026-09-21,213.72
13466,805,2026-05-07,276.85
13467,805,2026-09-07,207.33
13468,805,2026-04-18,535.1
13469,805,2026-08-11,253.79
13470,805,2026-04-04,298.41
13471,805,2026-01-22,206.55
13472,805,2026-05-22,331.1
13473,805,2026-08-25,191.47
13474,805,2025-11-04,157.15
13475,805,2026-03-10,315.61
13476,805,2026-09-13,204.66
13477,805,2026-02-26,234.5
13478,805,2025-10-23,326.67
13479,805,2026-09-15,223.55
13480,805,2025-12-12,196.36
13481,805,2026-05-08,165.04
13482,805,2026-01-09,338.62
13483,805,2026-09-11,180.07
13484,805,2025-10-29,205.23
13485,805,2025-10-07,238.94
13486,805,2026-03-07,238.5
13487,805,2026-07-06,331.38
13488,805,2026-07-29,203.5
13489,805,2026-01-16,390.13
13490,805,2025-12-09,187.76
13491,805,2026-01-21,248.13
13492,805,2026-03-27,193.33
13493,805,2025-12-17,538.63
13494,805,2025-12-29,179.35
13495,805,2026-05-23,186.8
13496,805,2025-12-15,221.13
13497,805,2026-07-17,186.24
13498,805,2025-11-29,241.92
13499,805,2026-03-14,365.11
13500,805,2025-12-26,224.39
13501,806,2026-09-19,555.23
13502,806,2026-01-13,130.68
13503,806,2025-12-15,237.42
13504,806,2026-02-07,151.21
13505,806,2026-09-06,336.54
13506,806,2025-11-13,177.03
13507,806,2026-02-27,149.71
13508,806,2025-10-24,274.49
13509,806,2026-07-02,118.48
13510,806,2026-01-14,174.36
13511,806,2026-09-09,286.49
13512,806,2026-07-25,413.72
13513,806,2025-11-07,136.19
13514,806,2025-11-04,159.48
13515,806,2025-10-12,246.06
13516,806,2026-07-08,85.48
13517,806,2025-11-03,386.85
13518,806,2026-08-31,133.93
13519,806,2026-04-29,172.48
13520,806,2026-04-16,236.15
13521,806,2025-12-09,214.9
13522,806,2026-01-17,136.11
13523,806,2026-05-14,455.67
13524,806,2026-07-28,65.91
13525,806,2026-05-11,126.75
13526,806,2026-06-04,157.68
13527,806,2026-01-22,136.97
13528,806,2026-08-22,363.55
13529,807,2026-09-14,33.37
13530,807,2026-01-21,24.49
13531,807,2026-03-03,46.12
13532,808,2026-09-18,333.36
13533,808,2026-06-10,222.66
13534,808,2026-08-20,441.83
13535,808,2026-02-28,322.11
13536,808,2025-12-27,563.42
13537,808,2026-07-17,103.97
13538,808,2026-07-31,228.88
13539,808,2026-02-16,96.67
13540,808,2026-05-03,166.28
13541,808,2025-10-19,577.93
13542,808,2026-05-14,259.25
13543,808,2026-05-01,327.06
13544,808,2026-02-27,264.64
13545,808,2025-10-03,257.19
13546,808,2026-01-15,166.01
13547,808,2026-01-23,152.66
13548,808,2025-12-06,164.02
13549,808,2025-11-30,61.46
13550,808,2026-03-14,202.39
13551,808,2026-06-08,233.93
13552,808,2026-07-25,158.93
13553,808,2026-02-27,198.01
13554,808,2026-01-12,265.97
13555,808,2026-05-10,312.71
13556,808,2026-03-31,122.5
13557,808,2026-04-12,146.86
13558,808,2026-02-20,294.69
13559,808,2025-11-29,273.74
13560,808,2026-04-13,384.56
13561,808,2026-03-17,377.44
13562,808,2026-04-22,622.54
13563,809,2026-09-17,56.01
13564,809,2025-11-16,37.67
13565,809,2026-01-21,23.85
13566,809,2026-06-21,39.89
13567,809,2026-03-11,55.27
13568,809,2026-03-07,23.94
13569,809,2025-12-28,58.47
13570,809,2026-04-18,76.55
13571,809,2026-02-18,87.59
13572,809,2026-04-22,52.38
13573,809,2026-08-14,19.98
13574,809,2026-01-07,60.23
13575,809,2026-06-18,69.54
13576,809,2026-06-10,32.89
13577,809,2026-05-22,43.55
13578,809,2026-02-27,55.94
13579,809,2026-01-08,100.58
13580,809,2025-12-01,40.11
13581,809,2026-02-16,67.2
13582,809,2026-04-28,51.88
13583,809,2025-10-14,49.23
13584,809,2026-04-01,81.89
13585,809,2026-07-28,30.95
13586,809,2025-12-05,49.92
13587,809,2025-10-17,45.55
13588,809,2026-06-06,22.84
13589,809,2026-07-01,78.36
13590,809,2026-05-15,65.35
13591,809,2026-05-18,45.69
13592,809,2026-07-11,40.01
13593,810,2026-08-22,58.58
13594,810,2026-08-11,378.69
13595,810,2026-03-02,215.45
13596,810,2026-06-23,96.02
13597,810,2025-12-24,132.0
13598,810,2026-08-22,142.48
13599,810,2026-04-23,87.0
13600,810,2025-10-02,102.21
13601,810,2025-12-23,79.98
13602,810,2026-03-04,158.36
13603,810,2026-08-21,159.34
13604,811,2026-08-19,225.15
13605,811,2025-11-29,325.27
13606,811,2026-01-20,305.69
13607,811,2025-10-02,186.14
13608,811,2026-08-01,264.09
13609,811,2025-10-23,284.66
13610,811,2025-11-17,196.48
13611,811,2026-06-12,127.22
13612,811,2025-11-24,158.55
13613,811,2025-11-16,177.05
13614,811,2026-07-13,212.48
13615,811,2026-08-13,429.95
13616,811,2026-01-15,315.92
13617,811,2026-02-07,145.46
13618,811,2025-11-09,479.88
13619,811,2025-10-18,202.68
13620,811,2026-07-16,284.19
13621,811,2025-10-09,137.63
13622,811,2025-11-13,171.33
13623,811,2026-02-03,335.02
13624,811,2026-04-23,141.4
13625,811,2026-01-25,215.28
13626,811,2026-02-15,259.57
13627,811,2026-04-14,132.53
13628,811,2026-07-25,94.37
13629,811,2025-12-25,315.9
13630,811,2026-05-11,761.76
13631,811,2026-05-31,258.16
13632,811,2026-04-18,281.45
13633,811,2026-08-08,141.07
13634,811,2026-04-13,406.86
13635,811,2025-11-19,177.25
13636,811,2025-12-23,354.53
13637,812,2026-09-20,368.53
13638,812,2026-08-30,214.59
13639,812,2025-12-04,337.33
13640,812,2026-06-28,195.99
13641,812,2026-05-18,351.07
13642,812,2026-02-02,101.14
13643,812,2026-06-22,212.33
13644,812,2026-09-02,267.71
13645,812,2026-03-15,186.11
13646,812,2026-08-17,246.88
13647,812,2026-05-04,245.0
13648,812,2026-01-26,336.66
13649,812,2025-12-28,277.77
13650,812,2025-10-13,250.62
13651,812,2025-11-11,311.96
13652,812,2026-09-08,114.23
13653,812,2026-03-29,149.68
13654,812,2026-09-12,112.59
13655,812,2025-12-06,268.8
13656,812,2026-08-25,252.98
13657,812,2025-12-15,391.7
13658,812,2026-09-20,246.01
13659,812,2026-08-12,158.04
13660,812,2025-10-21,223.05
13661,812,2026-07-15,90.3
13662,812,2026-04-03,174.76
13663,812,2026-03-17,73.03
13664,812,2026-01-14,243.46
13665,812,2025-10-19,185.2
13666,812,2026-04-24,197.86
13667,812,2026-02-15,138.09
13668,812,2025-09-26,155.42
13669,812,2026-08-13,286.8
13670,812,2026-04-01,110.04
13671,812,2026-06-03,263.66
13672,812,2025-10-17,145.77
13673,812,2026-02-11,98.56
13674,812,2026-01-30,364.66
13675,812,2026-07-15,381.93
13676,812,2025-10-14,164.74
13677,813,2026-09-09,155.43
13678,813,2026-03-07,84.26
13679,813,2025-12-11,148.94
13680,813,2026-06-16,94.16
13681,813,2026-08-16,147.49
13682,813,2026-04-19,154.4
13683,813,2025-10-09,124.24
13684,813,2026-02-17,64.46
13685,813,2025-11-15,74.48
13686,813,2025-11-19,126.26
13687,813,2025-10-31,134.54
13688,813,2026-04-02,96.65
13689,813,2026-06-30,78.2
13690,813,2025-10-30,98.09
13691,813,2026-03-19,79.4
13692,813,2026-05-21,79.6
13693,813,2026-04-09,217.42
13694,813,2025-12-10,72.66
13695,813,2026-05-07,113.1
13696,813,2025-11-23,96.41
13697,813,2026-06-22,51.82
13698,813,2026-05-22,51.03
13699,813,2026-07-23,86.77
13700,814,2026-06-06,46.39
13701,814,2025-12-15,20.36
13702,814,2026-01-19,38.04
13703,814,2025-12-23,10.11
13704,815,2026-09-16,183.64
13705,815,2026-07-31,721.64
13706,815,2026-02-15,239.37
13707,815,2026-06-05,118.75
13708,815,2026-05-15,169.39
13709,815,2026-08-10,149.38
13710,815,2025-12-07,249.21
13711,815,2026-08-07,241.19
13712,815,2025-10-27,157.7
13713,815,2026-07-19,484.18
13714,815,2025-09-29,218.2
13715,815,2026-01-02,171.06
13716,815,2025-11-27,121.22
13717,815,2025-12-04,140.4
13718,815,2026-04-11,119.87
13719,815,2026-07-14,192.74
13720,815,2026-01-19,141.02
13721,815,2026-01-26,298.84
13722,815,2025-12-03,161.44
13723,815,2026-06-25,306.49
13724,815,2025-11-29,261.98
13725,815,2025-11-07,280.78
13726,815,2025-12-30,314.39
13727,815,2026-06-13,514.97
13728,815,2026-06-21,143.32
13729,815,2026-08-01,307.29
13730,815,2025-11-25,251.2
13731,815,2026-04-13,338.86
13732,815,2026-05-30,220.74
13733,815,2026-07-24,356.49
13734,815,2026-03-25,117.44
13735,815,2026-07-08,133.64
13736,815,2025-11-23,162.55
13737,815,2026-05-19,203.05
13738,816,2026-09-20,114.54
13739,816,2026-06-22,81.49
13740,816,2026-08-06,94.13
13741,816,2026-08-11,213.69
13742,816,2026-01-26,87.21
13743,816,2026-05-14,49.43
13744,816,2025-12-20,123.15
13745,816,2026-05-30,133.44
13746,816,2026-02-08,96.48
13747,816,2026-06-15,38.65
13748,816,2026-03-05,160.58
13749,816,2026-01-12,99.81
13750,816,2026-05-20,78.27
13751,816,2025-11-05,153.61
13752,816,2026-02-02,36.19
13753,817,2026-09-10,242.58
13754,817,2026-08-06,40.41
13755,817,2026-08-01,110.02
13756,817,2026-09-01,242.48
13757,817,2026-04-25,69.55
13758,817,2026-08-21,67.63
13759,817,2026-08-13,100.08
13760,817,2026-06-26,130.68
13761,817,2026-02-26,120.99
13762,817,2026-06-25,76.58
13763,817,2026-04-21,62.72
13764,817,2026-04-13,162.73
13765,818,2026-09-21,23.86
13766,818,2026-02-18,44.5
13767,818,2026-06-02,31.42
13768,818,2026-02-18,150.83
13769,818,2026-04-26,29.78
13770,818,2026-08-12,107.25
13771,818,2026-02-24,26.94
13772,818,2026-02-18,50.65
13773,818,2025-12-01,56.36
13774,818,2026-08-15,47.96
13775,818,2026-04-09,46.66
13776,818,2025-10-31,66.31
13777,818,2026-06-18,54.3
13778,818,2025-12-27,41.63
13779,818,2026-05-20,33.22
13780,818,2026-07-18,41.77
13781,818,2026-01-08,41.53
13782,818,2025-12-12,41.17
13783,818,2025-10-26,46.57
13784,818,2026-01-02,23.87
13785,818,2026-06-03,28.34
13786,818,2026-01-02,65.43
13787,818,2026-09-10,16.35
13788,818,2026-05-23,77.12
13789,818,2026-07-07,34.99
13790,818,2026-03-17,95.39
13791,819,2026-06-13,53.21
13792,820,2026-07-18,54.87
13793,820,2026-06-28,113.96
13794,820,2025-10-01,208.22
13795,820,2026-05-18,161.64
13796,820,2025-12-20,83.14
13797,820,2026-01-15,84.04
13798,820,2026-03-25,68.26
13799,821,2026-09-23,180.59
13800,821,2026-08-04,234.68
13801,821,2025-12-11,236.36
13802,821,2026-04-30,267.43
13803,821,2026-04-17,493.12
13804,821,2026-04-09,141.94
13805,821,2025-10-30,138.47
13806,821,2026-03-26,234.73
13807,821,2026-06-26,403.77
13808,821,2026-09-21,108.75
13809,821,2026-07-01,243.77
13810,821,2026-07-28,191.81
13811,821,2026-08-08,308.44
13812,821,2025-09-28,278.6
13813,821,2026-04-16,214.64
13814,821,2025-09-26,261.52
13815,821,2026-03-21,156.16
13816,821,2026-07-06,301.03
13817,821,2026-08-02,391.91
